category,text
politics,labour attacked on howard poster labour has been accused of using anti-semitic images in posters which critics claim depict tory leader michael howard as fagin.  the poster shows mr howard hypnotising people with a pocket watch  saying:  i can spend the same money twice.  the image prompted concern from the editor of the jewish chronicle but labour insists it is simply anti-tory. labour later took the image off its website  saying an alternative idea had proved more popular with party members. the party will now use focus groups to test a poster showing mr howard and shadow chancellor oliver letwin with a blackboard reading:  2+2=5 .  the hypnotism poster has been compared to the portrayal of the dickens character fagin in the stage version of the musical oliver! there was controversy over another poster choice offered to labour members. it showed mr howard and mr letwin - who are both jewish - as flying pigs. mr howard did not comment on the anti-semitism claims when asked about the poster on monday. instead  he pointed to how tony blair had in 1997 complained about  personalised abusive campaigning . mr howard told greater manchester radio:  it is such a pity that mr blair doesn t practise what he preaches.   jewish chronicle editor ned temko said there had been a mixed reaction to the first poster but e-mails from jewish chronicle readers showed deeper concern about the hypnotism image.  shylock and fagin are inextricably linked to notions of centuries-old prejudice   he told bbc radio 4 s world at one.  whatever the idea is  i think it s a difficult exercise to use images like that and to argue that you can divorce them from their historical context or meaning.  mr temko said he blamed  cock-up not conspiracy   saying he did not detect inherent anti-semitism in any of the parties  election campaigns.  the poster is among one of a series of ideas shown to labour members  who have been asked to choose which one should be used ahead of the election. labour mp louise ellman said the hypnotism image was insensitive but urged people not to rush to call things anti-semitic when they only challenged tory economic policies. labour campaign spokesman fraser kemp said the poster had been misunderstood. the image simply portrayed mr howard as a hypnotist  he argued.  concern has been expressed and clearly we have to take those views on board but i would emphasise that if you see the posters  the common theme... is that the tories are trying to con you.  a labour spokesman later said the timing of removing the controversial image from the party s website was not affected by the row.  this has been up on the website for two weeks and there has only been a fuss in the last four days so a substantial number of people voted before there was any fuss   he said. but a conservative spokeswoman said:  this poster campaign - which was offensive to many people - was a big misjudgement by labour s campaign team.
politics,blair defends terror law changes the prime minister has defended measures to allow house arrest without trial  saying  several hundred  people in the uk are plotting terror attacks.  the government is facing opposition from tory and lib dem mps and its own backbenchers as it prepares for the final commons debate on the changes. but tony blair said there could be no concession on the  basic principle . mr blair told the bbc the  control orders  would only be used in the most limited circumstances. critics in the opposition and civil rights activists are worried that the home secretary will have the power to issue the detention orders. but the government has so far resisted pressure for judges to be responsible for making the orders  instead saying judges will be able to quash them.  an explanation is being sent by home secretary charles clarke to all mps and peers ahead of the final debate in the house of commons. on sunday  conservative shadow home secretary david davis claimed judges would get the powers to issue detention orders. and liberal democrat leader charles kennedy said some concessions had already been offered by the government during last-minute negotiations. some 32 labour mps voted against the legislation last week. barbara follett  whose first husband was killed while under house arrest in south africa during the apartheid era  confirmed she would vote against the government.  but the government is continuing to insist that  control orders  must be issued by the home secretary. mr blair told bbc radio 4 s woman s hour:  we are being advised by the police and the security services...  what they say is you have got to give us powers in between mere surveillance of these people - there are several hundred of them in this country who we believe are engaged in plotting or trying to commit terrorist acts - you have got to give us power in between just surveying them and being able  being sure enough of the proof  to prosecute them beyond reasonable doubt.  and these will be restrictions on their liberty that we will use only in the most limited circumstances.   a yougov poll in the daily telegraph suggested 75% of respondents thought action was sometimes necessary against people who had not committed an offence but who had been found by intelligence services to be planning a terrorist attack. but tory leader michael howard told bbc news that the government was again making a mistake in  rushing  anti-terrorism legislation.  i very much hope it would be possible to reach a compromise on this.  he said after meeting tony blair he had been left with the impression that  he really wasn t interested in any of the various proposals we have put forward . mr clarke wants house arrest and other powers to replace indefinite jail for terror suspects - something the law lords have ruled against on the basis that it breaches human rights. bbc political correspondent vicky young said some form of concession on the measures was likely to be needed to get the legislation through the house of lords  where labour does not have a majority and would require support from other parties. shami chakrabarti  director of civil liberties pressure group liberty  said who was able to issue the control orders was not the main issue. she said the legislation was  a travesty and a perversion of justice  and would remain  unpalatable  even if a judge was involved early in the process.
politics,labour s  eu propaganda  a  taxpayer subsidised propaganda exercise  on the eu is being used to lull the british public into a false sense of security  say the tories.  shadow foreign secretary michael ancram told mps a new white paper was part of trying to soften up opinion ahead of the referendum on the eu constitution. his claims were denied by foreign secretary jack straw  who accused the tories of  running scared  of debate. eu cooperation would help get better uk immigration controls  he argued.  mr straw used thursday s commons debate to launch the new white paper on the prospects for the eu in 2005. security  stability and prosperity would be the key themes when the uk took over the chairmanship of the eu in july  said mr straw. africa and climate change would also feature highly. he said the uk was trying to ensure future eu budgets were limited to 1% of europe s economic output and were spent  where it adds most value . mr straw promised to continue to ensure the uk s budget rebate  secured in 1984 by margaret thatcher  was  fully justified .  we  like all other countries  have a veto on any changes proposed in this area   he said.  mr ancram condemned the document  which the foreign office says has cost about £2 500 to design  print and deliver.  isn t the reason that the government is now involved in a taxpayer subsidised propaganda exercise to try to sell the new eu to the country in advance of the forthcoming referendum and general election    he asked. the tory spokesman also criticised the government for claiming the eu constitution would make europe easier to understand.  the government  last week  had to publish a commentary of 500 pages to try and explain this  easy and simple  constitution to the british people   he said.  who are they trying to kid   the proposed question for the constitution referendum is:  should the united kingdom approve the treaty establishing a constitution for the european union   the electoral commission on thursday said it was satisfied the question was easy to understand. the government has suggested the referendum on the constitution could take place in spring 2006  with the tories set to campaign for a  no  vote.  mr ancram said ministers were prolonging uncertainty by putting the vote off until the latest date possible. the foreign secretary hit back by saying tory attitudes to europe had helped keep the party out of power for more than a decade. mr straw argued cooperation with european partners could bring a  level playing field  on immigration and asylum controls.  you are setting your face against all of these things   he added. for the liberal democrats  sir menzies campbell said the uk should not ignore the need to reform the eu common agricultural policy. change was particularly important for developing countries wanting access to markets  he argued. sir menzies was among those worried about plans  backed by the uk  to lift the arms embargo imposed on china after the tiananmen square massacre. mr straw said no decisions had been taken - chinese human rights had improved but not by enough.
politics,correction agency plans dropped plans to create a single correctional agency for scotland have been scrapped.  the scottish executive will not now merge the scottish prison service with local authority social work criminal justice departments. the national correctional agency would have provided a  one-stop  justice system but has been abandoned in the wake of stiff opposition. instead  scottish councils and the prison service will be compelled to work more closely to cut reoffending. the plan was to ensure offenders were monitored by the same body during and after prison  preventing many from being lost in the system and helping more of them to stop reoffending.  scotland s reoffending rate is high  with more than 60% of prisoners reconvicted within two years of release from jail. this is leading to an ever-expanding prison population and the executive wants to tackle the problem. ministers thought merging the prison service with the council-controlled criminal justice social work departments  which provide community sentences  might have provided an answer. however  following a consultation on the idea  justice minister cathy jamieson has decided to drop the plans. instead  ms jamieson will change the law to help produce a closer working relationship between both elements of the justice system.  she will announce the move in her criminal justice plan on monday  aiming to  break down the barriers between what happens in prison and what happens in the community . the new measures will place a new statutory duty on the sps to work with local authorities and others in area partnerships. a national advisory board on offender management will also be created to advise ms jamieson on the sps s role and performance in reducing reoffending. the minister said:  better joint working will help prisons play a much stronger role in ending reoffending behaviour and in particular help address the revolving door of reoffending that sees offenders entering prison for short periods during which little is done to address the behaviour that brought them there.  communities who are paying the price for this reoffending - both in terms of crime and in terms of prison costs - expect better.  it costs the taxpayer £35 000 a year to provide each prison place and that cost is increasing.  taxpayers who suffer the consequences of crime also end up paying for keeping those people in prison.  therefore  as we continue to invest in the service  it is only right that we seek to ensure that that service becomes more accountable to the public it serves  to ministers and to parliament.
politics,cabinet anger at brown cash raid ministers are unhappy about plans to use whitehall cash to keep council tax bills down  local government minister nick raynsford has acknowledged.  gordon brown reallocated £512m from central to local government budgets in his pre-budget report on thursday. mr raynsford said he had held some  pretty frank discussions  with fellow ministers over the plans. but he said local governments had to deliver good services without big council tax rises.  the central government cash is part of a £1bn package to help local authorities in england keep next year s council tax rises below 5%  in what is likely to be a general election year.  mr raynsford said nearly all central government departments had an interest in well run local authorities. and he confirmed rows over the issue with ministerial colleagues.  obviously we had some pretty frank discussions about this   he told bbc radio 4 s the world at one. but he said there was a recognition that  a good settlement for local government  was important to health  education and  other government departments . ministers had to be sure local government could deliver without  unreasonable council tax increases   he added. mr raynsford dismissed a suggestion the move was designed to keep council taxes down ahead of an expected general election.   this is a response to the concerns that have been voiced by local government about the pressures they face.  mr raynsford also plans to make savings of £100m by making changes to local government pensions schemes. these would raise the age from which retiring workers could claim their pensions and limit how much they received if they retired early. he insisted the changes were  very modest  and designed to tackle the problem of workers retiring  very early . but general secretary of the public services union unison dave prentis criticised the plans.  if you want world class public services you don t get that by hitting people as they approach retirement.
politics,uk helps raped rwandan women britain is to give a £4m grant to help women survivors of the rwandan genocide who were raped and often deliberately infected with hiv/aids.  an estimated 25 000 girls and women were raped during the 1994 genocide. about 800 000 tutsis and moderate hutus were killed by hutu militias after the assassination of an ethnic hutu leader. the five-year department for international development funding will enable more survivors to have access to anti-retroviral treatment.  the plight of the infected women was overshadowed for a long time. it was overshadowed by rwanda s emergence from the 100 days of slaughter  during which time the mass killings took place  and the women s fate was largely a taboo subject. but many of the women were widowed and they now not only have their own children to care for but  in many cases  orphans too.  as the women die  the number of rwanda s orphans rises. until recently  very few of the women have had access to anti-retroviral treatment. that is now starting to change. this funding is intended to make anti-retrovirals and other care available for some 2 500 women. mary kayitesi blewitt  founder of the survivors fund (surf)  one of the organisations through which the funds are being channelled  said it was a recognition  before it was too late  that the survivors should be a priority for help.
politics,tories plan migrant health checks non-european union citizens wanting to work in the uk will have to undergo tests for tuberculosis and hiv  under plans unveiled by the conservatives.  a positive test for tb would mean visa applications being turned down  while hiv would be dealt with case by case. leader michael howard said the checks on new arrivals would help protect public health and the nhs. labour said many tests were already done. the lib dems warned both parties against  pandering to prejudice .  the proposals  which would be brought in if the conservatives won the general election  would not apply to people coming to the uk for less than six months unless they intended to work in health or childcare or teaching. mr howard said the plans were based on policies already in action in canada  new zealand and australia.  it s very important that we should safeguard the good standards of public health that britain enjoys   he told bbc radio 4 s today programme. government figures suggest tb in england has increased by 25% over the past 10 years.  nearly two thirds of people with tb are born abroad   said mr howard.   i don t think a responsible government can stand aside and do nothing in the face of this problem.  but mr howard said the plans would not affect asylum applicants  claims. the proposals include:  - people coming to the uk from outside the eu for between six and 12 months from a  high incidence tb country  will have to undergo a chest x-ray.   - people coming to settle in the uk permanently from outside the eu will have to  demonstrate they have an acceptable standard of health .   - they will also have to show they are unlikely to be a danger to public health and are unlikely to  impose significant costs or demands  on the nhs.   - the tests will include a health check  chest x-rays for tb (except for children and pregnant women) and tests for hepatitis and hiv for over 16-year-olds. only the discovery of tb will mean people will be automatically denied a visa  other conditions will be dealt with on a  case by case basis .  there is already some screening in place. last year 185 000 people were tested for tb at heathrow and gatwick airports  only about 200 were found to be infected. and dr john moore-gillon  of the british lung foundation  said:  tb is not simply imported  we are seeing a rise in many sections of the uk-born population as well.  the government says the tories are  a bit late  to the issue. immigration minister des browne quoted its five-year plan for immigration and asylum  as saying:  we are implementing our existing powers by targeted health screening for tb in high-risk areas at the entry clearance stage.  those who are diagnosed would then need to seek treatment at home before being allowed to enter the uk.  meanwhile mark oaten  liberal democrat home affairs spokesman  said:  this is another worrying step in the war of words over asylum and immigration between labour and the conservatives.  michael howard knows perfectly well what bigger game he is playing  and history proves it is a very dangerous one.  lisa power  head of policy at aids charity the terrence higgins trust said the policy was prejudice-based rather than evidence-based.  in fact  it would be more likely to drive people with health conditions to falsify tests while others gain entry by simple dint of their eu status   she said.
politics,mayor will not retract nazi jibe london mayor ken livingstone has again refused to retract a nazi insult made to a jewish reporter.  labour s mr livingstone  who says he is  standing by  his remarks  had accused an evening standard journalist of being like a  concentration camp guard . at his weekly press conference on tuesday he said his comments were not racist and refused to apologise. he said to media representatives:  if you think they are racist  i think you are wrong.  the mayor said his comments would not affect the 2012 olympic bid and added that his determination to stand up for what he believed in may impress bid chiefs  who arrived in london on tuesday.  i think it is important that the ioc (international olympic committee) members realise that when we get the games...they have a mayor who is not going to panic  change course or get in a great flap but will deliver the games on time and to budget   he said.  on tuesday  the mayor said he would be making a full written response to the chairman of the assembly. two motions were passed by the london assembly  which is made up of 25 members elected to examine the mayor s activities  on monday asking him to apologise and withdraw his comments. the mayor said he had recounted to the assembly a number of  examples of intrusion by journalists  into his  and his family s private life.  i don t suggest for one minute that has anything to do with the holocaust which was uniquely the most evil chapter in history.  but when reporters say to me i m only doing this because it s my job... that s the same abdication of moral responsibility at the thin end of the wedge that in its most extreme and horrific version ends up with others being prepared to stand as a concentration camp guard.   we are responsible for our own choices in this life  i always have been and so have reporters.  an official complaint has been made to local government watchdogs by the board of deputies of british jews  demanding an investigation by the standards board of england. it has the power to suspended or bar him from office but mr livingstone said:  there must have been 20 instances like this over the last 24 years.   i have never in response to any of that modified a policy i believed to be right or modified a position i believed to be right and i don t intend to now.  because if i do that effectively you hand power over your policies and position to the editors of papers.  on tape mr livingstone  who once worked as a freelance restaurant critic on the paper  is heard asking reporter oliver finegold if he is a  german war criminal . mr finegold replies:  no  i m jewish  i wasn t a german war criminal. i m quite offended by that.  the mayor then says:  ah right  well you might be  but actually you are just like a concentration camp guard  you are just doing it because you are paid to  aren t you
politics,stalemate in pension strike talks talks aimed at averting national strikes over pension reforms have ended without agreement after 90 minutes.  five public sector unions met deputy prime minister john prescott at the labour spring conference in gateshead. they want the government to withdraw regulations - due to be introduced in weeks - which would raise the pension age for council workers from 60 to 65. up to 1.4 million workers could take part in strikes earmarked for 23 march. discussions will resume next week.  a spokesman for unison  britain s biggest union  said after saturday s meeting:  at least we are still talking.  all sides are anxious to avoid a major confrontation in the run up to the general election  said bbc labour affairs correspondent stephen cape. in four days  unison will start balloting 800 000 local government workers on strikes. other public sector unions have pledged to follow. the five unions which met mr prescott want the government to withdraw these regulations. this would allow months of tough negotiations to follow  said our correspondent. but a spokesman for mr prescott warned that the changes to the local government pension scheme would have to go ahead in april.  privately ministers believe this will be the  less painful  option  our correspondent added. the public and commercial services union (pcs) will co-ordinate any industrial action with up to six other public sector unions. pcs leader mark serwotka warned last week that there could be further walkouts unless there was a government rethink.  for a government that lectures everyone on choice - choice on public service  choice on this and choice on that - isn t it ironic that they re saying to public sector workers there is no choice   he said.  if you want the pension you were promised when you started you must work for an extra five years - that is working until people drop.  in the 20th century  it s completely unacceptable.   unison s 800 000 workers  the transport and general workers  union s 70 000 and amicus  20 000 are among those being balloted about a 23 march walkout. mr prescott held a private meeting with senior union figures last week. it is understood no deal was offered in that meeting but there was room for further negotiations.
politics,labour battle plan  hides blair  the tories have accused tony blair of being  terrified  of scrutiny after labour unveiled details of how it will fight the next general election.  in a break with tradition  the party will ditch the leader s battle bus and daily press briefings in westminster. instead mr blair will travel to key cities and marginal seats to deliver the party s message. labour election chief alan milburn denied the party was trying to  hide  the prime minister.  he promised  the most positive and upbeat election campaign labour has ever run . but tory co-chairman liam fox said labour s plans showed mr blair was  terrified of facing proper scrutiny .   at a time when the british people are looking for more accountability and openness  this government turns its back on them; abandoning plans to tour the country and scared to face journalists in a press conference - it does rather beg the question   what have they got to hide    the general election is widely expected next may and all the parties are stepping up their campaign preparations. mr milburn said the economy would take centre stage in labour s campaign in what would be a  watershed  election and the  last stand of the thatcherites . mr milburn said labour s slogan would be  britain is working - don t let the tories wreck it.   the tone of the campaign  said mr milburn  would be more conversational than rhetorical; more spontaneous less scripted; less national more local and less based on issues and more concentrated on people. the approach is particularly designed to appeal to women voters  he said. mr milburn brushed aside questions over why the chancellor was not present at the cabinet meeting to discuss election strategy particularly since such importance was being given to the economy.  i m not privy to everybody s diary   he said. mr brown has headed labour s preparations for previous polls but mr milburn is taking that role this time. in a break with the past  labour will not hold a daily news conference in london. it will not be a  battle bus  style campaign either  he said.  in previous elections  each party leader has had their own battle bus transporting national newspaper  television and radio reporters to staged campaign events around the country. mr milburn said labour s media effort this time would focus more on local newspapers and broadcasters  with every local radio station given the chance to interview the prime minister. mr milburn said there would also be a greater effort to set up face-to-face meetings between ministers and the electorate. former downing street media chief alastair campbell is also returning to advise labour on media strategy and campaigning.  mr milburn said no decision had been taken yet over whether david blunkett would have a prominent role in the election. liberal democrat chief executive lord rennard suggested labour was avoiding news conferences in london because it wanted less scrutiny of its record and proposals.  tony blair seems to have disappeared from labour leaflets and broadcasts   he said.  in contrast charles kennedy will feature prominently in the liberal democrat campaign right across the country.
politics,talks aim to avert pension strike talks aimed at averting a series of national strikes over pensions reforms will take place this weekend.  five public sector unions will hold private talks with deputy prime minister john prescott at labour s spring conference in gateshead. they want the government to withdraw regulations - due to be introduced in weeks - which would raise the pension age for council workers from 60 to 65. up to 1.4m workers could take part in a strike already earmarked for 23 march. however  all sides are anxious to avoid a major confrontation in the run up to the general election  said bbc labour affairs correspondent stephen cape. in four days  britain s biggest union unison will start balloting 800 000 local government workers on strikes. other public sector unions have pledged to follow. it is just weeks before new regulations are introduced to raise the pension age of local government workers.  the five unions meeting mr prescott want the government to withdraw these regulations. this would allow months of tough negotiations to follow  said our correspondent. but a spokesman for mr prescott warned that the changes to the local government pension scheme would have to go ahead in april. privately ministers believe this will be the  less painful  option  our correspondent added. the public and commercial services union (pcs) will co-ordinate any industrial action with up to six other public sector unions. pcs leader mark serwotka warned last week that there could be further walkouts unless there was a government rethink.  for a government that lectures everyone on choice - choice on public service  choice on this and choice on that - isn t it ironic that they re saying to public sector workers there is no choice   he said.  if you want the pension you were promised when you started you must work for an extra five years - that is working until people drop.  in the 20th century  it s completely unacceptable.   unison s 800 000 workers  the transport and general workers  union s 70 000 and amicus  20 000 are among those being balloted about a 23 march walkout. mr prescott held a private meeting with senior union figures last week. it is understood no deal was offered in that meeting but there was room for further negotiations.
politics,poll idols  face first hurdles vote for me - itv1 s pop idol style talent contest for would-be politicians - finally hits our screens this week.  over the next four days  hundreds of potential candidates will be whittled down by a panel of experts and public vote. the winner will then be encouraged to stand as an independent at the next general election  which is expected in the spring. but opinion is divided on whether any of the potential candidates unearthed so far have got what it takes to make it in politics.  any of them would make competent mps   former independent mp martin bell insisted on bbc radio 4 s today programme.  mr bell  who will be offering his advice to the contestants on wednesday  argues that westminster has its share of  odd balls  and the show will engage ordinary voters.  if it gets more people voting and more people interested in politics there is no harm in that   he said. but sir bernard ingham  margaret thatcher s former press secretary  took a less charitable view  accusing the programme of  corrupting politics .  he said the producers would not achieve their aim of re-engaging voters  with that bunch of nutters . to give sir bernard his dues  monday evening s opening episode did attract more than a smattering of eccentrics and self-publicists. among those chancing their arm were a druid priest and a former porn star  who insisted on removing her top to make her point about the legalisation of brothels. among the more eccentric policy proposals was a public holiday on bruce forsyth s birthday and bill oddie for prime minister. the show follows the time-honoured pop idol format  with queues of nervous hopefuls and a panel of three experts judging their performance.  the contestants were given 60 seconds to present their manifestos. then the final 25 were tested on their lobbying ability. they were then cross-examined by the panel  which was chaired by ex-itn political editor john sergeant  with television host lorraine kelly taking the nicki chapman role. but the real star of the show is kelvin mackenzie  in the simon cowell  mr nasty seat.  the former sun editor dispensed a stream of well-crafted insults and one-liners. his advice for one young contestant was to  get a haircut and a brain transplant . wheelchair user kevin donnellon was asked:  why on earth do you want our elected representatives to be disabled    don t you care about the inuit    implored guitar-toting environmental campaigner barry lim.  i don t care about them. i care about myself and when the sun s shining i think - fantastic   replied mr mackenzie.  mr lim later reduced the panel to fits of giggles as he outlined his plan to make people do community service instead of paying taxes.  when the prime minister turns to the chancellor and says how much have we got in the coffers mr brown  he says well  prime minister  bad news  all the houses in britain have been painted but actually nobody has paid any tax   observed mr mackenzie.  that was an total disaster. i just couldn t seem to think of things to say   a crestfallen mr lim confided in the show s presenter  jonathan maitland. irfan hanif  a 25-year-old doctor from bolton  made a good impression  even if he was a little thrown by mr mackenzie s suggestion that instead of being treated by the nhs  young drunks should  given a good beating  and left to die. dominic carman - son of late libel lawyer george carman - was voted through to the final 25  on a platform of cutting defence spending to boost education. opinion was more divided over rodney hylton-potts  a 59-year-old convicted fraudster. mr mackenzie thought the smooth-talking former solicitor - with a hardline on crime and immigration - deserved a chance to progress.  he could join the rest of the crooks in the houses of parliament.  but ms kelly said she  would not trust him as far as she could throw him . the series continues throughout the week  with the public given the chance to evict one prospective mp every night. itv will not fund the election campaign for the eventual winner  but the publicity could give the winner a flying start over other candidates.
politics,blair stresses prosperity goals tony blair says his party s next manifesto will be  unremittingly new labour  and aimed at producing  personal prosperity for all .  the prime minister is trying to draw a line under speculation over the state of his relationship with gordon brown with the speech in chatham  kent. he is saying that prosperity means both individual wealth and ensuring  radically improved  public services. he is also claiming labour is more ideologically united than ever. mr brown is currently touring africa after a week of facing questions about reports of his splits with downing street.  with the election widely predicted for may  angry labour mps this week warned mr blair and mr brown about the dangers of disunity. now mr blair is trying to put the focus on the substance of labour s platform for a third term in government. labour made low inflation  unemployment and mortgage rates the centrepiece of a new poster campaign this week.  and on thursday mr blair is saying:  i want to talk about the central purpose ofnew labour - which is to increase personal prosperity and well-being  not justfor a few but for all.  by prosperity i mean both the income and wealth of individuals and theirfamilies  and the opportunity and security available to them through radicallyimproved public services and a reformed welfare state.   the tories are trying to capitalise on the apparent feud at the top of government. on wednesday they unveiled a poster which pictured the prime minister and mr brown under the words  how can they fight crime when they are fighting each other   michael howard and frontbencher john redwood on thursday launched new plans to abolish hundreds of quangos. they say government is spending too much and lower taxes are needed to make britain more competitive.  the liberal democrats have also claimed infighting its obstructing good government. the latest speculation about relations between new labour s two most powerful figures came after the publication of a new book  brown s britain by robert preston. in it he alleges that mr blair told mr brown in 2003 he would step down as prime minister before the coming general election. the book claims the premier went back on his pledge after support from cabinet allies and suspicion that mr brown was manoeuvring against him. mr peston s book claimed that mr brown told mr blair:  there is nothing you could ever say to me now that i could ever believe.  on wednesday mr blair directly denied mr brown made that quote  and before he left for africa on tuesday the chancellor told reporters:  of course i trust the prime minister.
politics,eu referendum question unveiled the question to be asked in the referendum on the eu constitution has been unveiled by the government.  it will be:  should the united kingdom approve the treaty establishing a constitution for the european union   the constitution will be incorporated into uk law if there is a yes vote in the referendum  expected in 2006. critics say the constitution is a further step towards a federal europe  but advocates say it ensures effective operation of the enlarged 25-state eu.  if we reject this treaty  britain will be isolated and weak in europe   said foreign secretary jack straw  who along with the rest of the cabinet  will back a  yes  vote.  patriots by definition wanted the uk to be prosperous at home and strong and influential abroad  mr straw said.  our role as a leading member of the eu is a crucial part of securing that.   conservative shadow foreign secretary michael ancram said the referendum question  seems straightforward . but he accused the government of trying to confuse the issue by putting the eu referendum question in the same bill as the ratification of the constitution  when they should be treated as  two separate issues . despite this  underhand trick   the referendum bill stood  no chance of becoming law before the election   he added.  this is tony blair s cheap gesture to the pro-constitution lobby while he runs scared of a debate on europe he knows he cannot win.  neil o brien  director of anti-constitution group vote no  said:  the reality is that the government doesn t want to discuss the eu constitution ahead of the election because they know it is extremely unpopular with voters and with business.   the uk independence party said:  if the government believes that a no vote would mean that we should leave the european union  they should just ask us if we want to leave the eu. then we can be out of it and better off much sooner.   liberal democrat leader charles kennedy  who backs the constitution  said he expected the referendum would come in the first half of next year. he told bbc radio 4 s today programme:  the sooner we get on with this  the better.  he said the question sounded  very neutral  and  balanced   adding it would enable the argument  to be enjoined fairly and squarely on both sides . green mep caroline lucas welcomed tony blair s  courage in keeping his word  on holding a referendum. but she added:  this treaty is a flawed document that will make the eu less accountable  less sustainable  and less just.   mr blair signed the constitution at a ceremony in rome in november  but had already made it clear the issue would be put to voters in a referendum. that promise came after sustained pressure from opposition parties. jack straw  who argues the constitution reflected a  british vision for europe  and gives  national governments a stronger grip   has said the referendum could be held in spring 2006. but in an interview with the financial times  mr blair refused to be pinned down to that date  saying britain would hold a poll  some time in 2006 but when  i don t know . the paper said the prime minister  claimed ignorance  of when other countries were planning to hold their referendums.
politics,blunkett sorry over murder plan david blunkett has apologised to mps after the home office announced  prematurely  via press release a review of murder laws.  the home secretary confirmed the review was to get under way in the wake of a law commission report which branded the current murder law as  a mess . he said the review would look at partial defences to murder  including provocation and at mandatory sentences. the home office has already said the review will begin next year.  on wednesday  a home office spokeswoman said the terms of reference for the review had not been established but it was likely to include only england and wales. news of the review was released because it was thought mr blunkett would make the official announcement in a commons debate on wednesday. but the announcement never came  with the home secretary saying the debate had never reached that stage. amid opposition anger  mr blunkett had to answer an emergency question in parliament on thursday. he said he had taken steps to ensure the incident was not repeated. shadow home secretary david davis welcomed his  gracious apology  and the review itself. but he argued the minister should have volunteered a formal statement instead of having to be  dragged  to face mps.  in its report  the law commission said it had found wide support among criminal justice professionals for an end to the mandatory life sentence for murder. the panel suggested different kinds of murders could be  graded  to recognise the seriousness of the offence.  but the home office said mandatory life sentences would not be abolished and argued courts already had flexibility. the commission  an independent body including two judges  a senior barrister and sentencing experts  had been asked to consider reforms to the defence of provocation in murder cases. but it said its proposals were unlikely to work without a far wider review of the law. results of a consultation exercise showed 64 respondents out of 146 - among them 21 judges - believed a mandatory life sentence for every murder was  indefensible and should cease .  a key question was whether one category should continue to cover all types of murder from mercy killings to serial or contract killings. the commission found support for the idea of grading murders so that the sentence reflected the seriousness of the offence. but speaking after the report was published  home office minister baroness scotland said:  murder is the most serious of crimes and we have no intention of abolishing the mandatory life sentence.  where an offender is convicted of murder  the court must pass a life sentence.  the commission also recommended tightening the law so that the provocation defence cannot be used in cases where someone has killed for revenge  such as a jealous husband who murders an unfaithful wife.
politics,blair congratulates bush on win tony blair has said he looks forward to continuing his strong relationship with george bush and working with him during his second term as president.  mr bush s re-election came at a crucial time for a world that was  fractured  divided and uncertain   mr blair said. it had to be brought together  he added  saying action was needed on poverty  the middle east and the conditions on which terrorists prey. mr blair said states had to work with the us to fight global terrorism.  but there was a need to recognise it would not be defeated by  military might alone but also by demonstrating the strength of our common values  he added. solving the conflict in the middle east was the world s single most  pressing political challenge  of the present day  mr blair warned. the prime minister also urged europe and the us to  build anew their alliance .   all of us in positions of leadership  not just president bush  have a responsibility to rise to this challenge. it is urgent that we do so.  mr blair also paid tribute to democrat john kerry s campaign  saying he had helped make the presidential election  a true celebration of american democracy . the election of the us president was significant for the world but particularly so for britain because of its special relationship  he added. earlier tory leader michael howard sent mr bush his  warmest congratulations   saying:  we look to the president to be a unifying force for those all over the world who share our determination to defend freedom.  liberal democrat leader charles kennedy welcomed the fact there had been a quick conclusion to the election  unlike in 2000.  mr bush s first task was to  rebuild a sense of domestic purpose  within the us  he said. mr kennedy said:  internationally  it is to be hoped that a second term will see a more sensitive approach to relations with long-standing allies  not least for the global efforts to combat terrorism.  lib dem foreign affairs spokesman menzies campbell said a win by mr kerry would have given mr blair the chance of a fresh start  adding it was almost as if there was an  umbilical cord  between mr bush and the uk premier.   europeans must hope that his administration will be much more multilateral in character  and that he will act swiftly to rebuild the atlantic partnership which is so vital to security.  iraq will remain an issue of potential division for some time to come.  even before the result became clear  mr blair was being urged to push for action on climate change at his first meeting with whichever candidate won.  liberal democrat environment spokesman norman baker underlined the issue of global warming during a commons debate on anglo-american relations on wednesday. environment secretary margaret beckett has said the us will act on global warming despite george bush s refusal to sign up to the kyoto protocol on carbon emissions. public opinion would force change  she told bbc news. but myron ebell  an adviser on climate change to president bush  has said there would be no change in the us stance and rejected the threat of climate change. he claimed the us was the only country with independent scientists.
