Headline,URL,Year,Content
Madonna Prepares to Buy Malawi After Adoption Denial,https://www.dailysquib.co.uk/entertainment/1738-madonna-prepares-to-buy-malawi-after-adoption-denial.html,2009,"A judge faced down Madonna yesterday and rejected her petition to adopt four-year-old Mercy James.
Esme Chombo’s dramatic ruling was announced on the steps of 
Lilongwe’s High Court in a rainstorm shortly before 11am local time 
yesterday.
The law, she said in her ruling, stated that an 
adoption could not be permitted to anyone who was not resident in 
Malawi, noting that Madonna had jetted in just days prior to Monday’s 
hearing.
Madonna was not in court to hear the devastating ruling, though 
her lawyer, Alan Chinchilla, did attend – but he left through a back 
entrance after learning the news.
According to one source, Madonna screamed ‘Whaaaat! Do they know who I goddamn am? OK get my bankers on the line, we’re gonna buy this joint lock stock and barrel’ when he told her the judge’s decision.
Madonna was said to be absolutely furious after being denied her whim and she was so angry that she hurled her Chateau Smith Haut Lafitte 2000 at one of the Malawian servants attending her.
“If they want me to be a resident I’ll show them what residency means. I’ll buy this joint and there’s nothing you all can do about it. I’m gonna rename this place ‘Madonna Land’. No one ever says no to me..No one!” Madonna was heard yelling as her luxury private jet was seen shooting off back to New York.
Madonna who has already renovated her luxurious eight story home in London’s Mayfair in preperation for the adoption has already built a special area for the girl with jungle motifs on the walls so she can feel at home.
“She did the same thing for baby Banda who she snatched from his parents a few years ago. She will go to any expense to make her captives feel at home. She’s a really good mum although a bit controlling I must say,” an ex nanny told CBS news."
Jamie Cullum Lost?,https://www.dailysquib.co.uk/entertainment/2436-jamie-cullum-lost.html,2010,"The pint sized pop star, Jamie Cullum, was last seen by his wife, the 5′ 11″ model-turned-TV-chef, Sophie Dahl on Monday night.
“We were just getting ready for bed and one minute he was there, the next he was gone. I checked the sheets and even under the bed. Where could he have gone?” a visibly upset Ms Dahl said whilst being comforted by friends.
After a frantic search of the bedroom at the exclusive Belgravia apartment, Ms Dahl called the police, who attended the scene and searched the whole flat to no avail. The police are appealing to the public for any information leading to the whereabouts of Mr Cullum.
There is, however, some good news for the couple. Sophie Dahl is expecting her first child after a surprise pregnancy test revealed the joyful news."
Britain’s Got Stabbing,https://www.dailysquib.co.uk/entertainment/1358-britains-got-stabbing.html,2008,"Simon Scowell, who is making another 100 million pounds from his latest ‘talent’ show ‘Britain’s Got Stabbing’, has chosen this year’s winning teenage knife crew for Britain. Also sitting on the panel is the disgraced ex-newspaper editor Piers Moron.
Over the past six weeks they have whittled down the finalists from 400,000 hopefuls and after coming this far the finalists truly deserve their accolade.
The stage is set and the raw flesh on show is truly astounding.
‘Britain’s Got Stabbing’ gets off to a spectacular start when three people are savagely stabbed in the audience. The blood trickles down the studio steps and even reaches the stage where the main stabbing display takes place.
Up first for the final night are the Bracknell crew who are a very talented bunch of twelve year olds.
They show their prowess by completing an egg and knife race in under three minutes, the finale of their presentation culminates in taking out an old lady’s kidney with the precision of a trained surgeon whilst calling her a ‘slag’. Their tools of choice are sharpened kitchen knives borrowed from their homes.
Second place goes to the Leeds crew who can drink Aldi Wine by the gallon and gut unsuspecting pedestrians by the bus load.
They manage to drink 25 cartons of cheap wine each and still are able to stab with precision. One of the crew, Lee Feral, 14, plunges a 7 inch blade into a camera man’s back and removes his liver. The Leeds crew then throw the still spitting liver into the jubilant audience as Simon and Piers applaud fiercely.
Their wondrous presentation ends with the camera man’s bloodied twitching torso projectile vomiting over the audience as he slumps to the floor dead as a dodo.
The audience laps it all up and cheers them off stage to rapturous applause.
It’s the Enfield Massive, and they know their stuff. They show off their sparkling new Argos kitchen knives, which of course are made in China and are as blunt as a rusty old bread knife.
The bluntness of the blades are demonstrated on one of the shows researchers when he is set upon by the whole Enfield crew and slowly gutted in 8 minutes 34 seconds. His entrails are then thrown on the floor where the Blue Peter dog from the adjoining studio laps them up hungrily.
Simon Scowell applauds furiously at the sight because not only have the Enfield Massive carved the poor researcher up but he is still alive – such is the precise knife-work of the crew even with a blunt instrument.
Kevin, 13 and Lee, 15, spot another opportunity to show off their superior carving equipment by embedding the knives deep in Piers Moron’s back. This wonderful act brings the house down in frenzied applause replete with standing ovations and severed limbs being thrown in celebration onto the stage as a show of approval.
This genius denouement is applauded by all and Simon Scowell gives it a full thumbs up. Piers Moron is also applauding wildly and still attempts to flash his smarmy fake smile despite having six large kitchen knives embedded deep in his back, the blood gushing out of him arcs up like a curious fountain of claret and sprays members of the audience much to their delight.
The Enfield crew win the £100,000 and have now been granted the additional accolade of 
performing in front of the Queen at Buckingham Palace.
Britain sure has a lot of talented stabbing teens this year and The Daily Squib is very proud to be part of this great nation’s talent pool – of blood."
Lady GaGa's New Look Includes Leg Amputation,https://www.dailysquib.co.uk/entertainment/2263-lady-gagas-new-look-includes-leg-amputation.html,2010,"The pop singer endured the operation so that she could look increasingly ‘different’, and it seems she has achieved her objective. Her record company even paid for the operation and her new video will showcase the new image when filming begins in three weeks.
“This is the latest fashion I’m starting and you can see that I’m a world leader when it comes to wacky and weird shit huh. Next month after I recover from the surgery I hope to have the other leg amputated or maybe my arm, hmm…which one should I amputate next?” Lady GaGa said on MTV yesterday whilst hopping around the studio.
“Cosmetic Amputation Surgery” According to pop music experts, Lady GaGa has pioneered a new trend in pop acts who want to cash in on the amputations.
“Just think how cool it would be if other mediocre pop acts were to amputate parts of their bodies? You could have headless wonders singing along to their latest template RnB nonsense drum tracks or maybe legless f * cktard bimbos being ferried around in wheel chairs or makeshift carts. Personally, I think this new trend is a godsend, and I’d be first in line to chop off that untalented c * nt Robbie Williams’ head or how about that awful vulgar tart, Paris Hilton. I think this GaGa bird is onto something, innit,” Ronald Schweiner, a music journalist for Melody Maker remarked.
Veteran pop act, Madonna has already shown an interest in the new craze and has vowed to have both of her unsightly arms amputated, and in an extra twist, donated to science."
Madonna Rocks the Crowd at Free Kent Festival,https://www.dailysquib.co.uk/entertainment/1326-madonna-rocks-the-crowd-at-free-kent-festival.html,2008,"The veteran star, at number one in the charts with the single “Four 
Minutes”, featuring Justin Timberfake, topped the bill on the event’s 
main stage last night.
The event was opened by American R’n’B 
heavyweight Flusher, who got off to a bad start when he told the crowd 
how delighted he was to be playing in Manchester.
Speaking to DJ 
Jo Whiley about her set at the two-day free festival, Madonna said: “The autotune machine was working great – that’s what people come to hear – we also had a few record decks on stage and my troupe of gay dancers.”
Revellers were delighted to see Madonna flouting her body after many years of gruelling exercise and hormone treatments.
“Madonna was positively ripping the stage apart and striding around like a gladiator. At one point the autotune broke down and her real voice came through the amplifiers – yes, her real voice is actually very low almost like Barry White,” music reviewer for Melody Maker magazine, John Troubridge wrote.
More than 500,000 people 
applied for 30,000 tickets, the biggest response yet generated by the 
Big Weekend, which is in its third year. Also playing were Fluffy, The Ceiling, and the Pratellis."
Man Blows Brains Out at Britain’s Got Talent Show,https://www.dailysquib.co.uk/entertainment/2260-man-blows-brains-out-at-britains-got-talent-show.html,2010,"“During auditions he said he was going to show the audience what he was thinking. So we thought that he was going to do a bit of mind reading for his act, something along that line,” one of the judges, Pierce Moron told the Sun.
After getting up on stage the talented 23-year-old man pulled out an old World War II revolver and blew his brains out all over the judges and audience, causing many to flee in panic.
Judges, Amanda Holden and Pierce Moron got the brunt of the brains, a sliver even finding Ms Holden’s pouting cleavage.
“I think out of all of the Britain’s Got Talent contestants, this guy was a true winner. It was a spectacular piece of performance art and magnificent in its audacity. This chap certainly got my vote,” Darren Corduroy, 45, an audience member on Monday night said."
Jacko DNA Perfume Turns People into Perverts Fears,https://www.dailysquib.co.uk/entertainment/2037-jacko-dna-perfume-turns-people-into-perverts-fears.html,2009,"“I was never prepared for what would happen when I sprayed myself with Jacko’s DNA. I used to be a family man with four kids and married for twenty five years,” Billy Batts, 54, sobbed from his prison cell.
The transformation was astounding say his lawyers. All it took were a few deadly squirts of the dastardly DNA concoction and Mr Batts was in a plastic surgery parlour getting a nose surgery for the fifteenth time in a week; his face peeled and a frightwig surgically fitted onto his head. He claims that he was also uncontrollably drawn to hang around school gates wearing a dirty mac.
“I was going around with an empty can of soda filled with red wine called Jesus Juice. I built a circus in my back yard replete with half starving animals and a big fuckin’ Peter Pan statue in the middle. My wife left me and I lost everything, I don’t blame my wife for leaving with my four kids because I was by then trying to dangle the poor blighters out of the window from the third floor,” Mr Batts sobbed into his prison issue handkerchief.
No one yet knows how many people have been affected by this outbreak but there are fears that the numbers of people infected could be in the thousands."
Paris Hilton Converts to Buddhism,https://www.dailysquib.co.uk/entertainment/2645-paris-hilton-converts-to-buddhism.html,2011,"“What can we say, Paris thought she was into that other religion last week but she gets bored all too easily. Besides, the praying five times a day thing with fasting was really getting on her tits. She likes to dress in fetish gear daily as well, and underneath her Burqa it was getting way too stinky,” Mr Brinkham revealed.
What was tipped as a major turning point in Islamic Western relations has now turned into a farce of epic proportions with even President Obama getting involved.
“I keep getting Middle Eastern leaders phoning me on the hotline praising Paris Hilton for her  conversion to Islam . I then try to explain to them who Paris Hilton is, but they don’t get it,” a frustrated Barack Obama relayed through his press office.
The former glamour model and ex-heiress, who has slept with a reputed 12,000 people so far, seems to be finally reaching enlightenment and celebrated her spiritual journey yesterday by splashing out on a pair of $8,000 shoes.
She met former felon, Bodhidharma Mahatma Ibn Himar  during the same retail therapy session at the famous Rodeo Drive shopping area in Beverly Hills and was convinced to join his Buddhist sect.
“I think this time this is the right religion for her. Although I have to say she has been through about 23 religions and cults this year alone,” her sister, Nicky Hilton told TMZ.
Paris’ latest boyfriend, Brad Mullet, opined: “Paris tried Islam for a week. Now she’s being mentored by a Buddhist monk and I guess two weeks from now she might try something else.”"
Video of Young Russell Brand Dancing Becomes Net Sensation,https://www.dailysquib.co.uk/entertainment/2683-video-of-young-russell-brand-dancing-becomes-net-sensation.html,2011,"Russell is seen dancing along to some crappy R’n’B tune which is very similar to his wife, Katy Perry’s music.
As he girates his body, the fat folds do their own little dance.
“I think it’s the funniest thing I’ve ever seen in me vacuous life. Russell used to be a right barrel of laughs, plus he looked like one too, innit!” Brand’s wife Katy told MTV on Monday.
Not only is Brand a world renowned  Tiddly Winks  champ, but he’s also a ‘well proper’ film star in America these days.
“Russell is big in America. He broke the Yanks, something that even Oasis couldn’t do. He’s slimmed down somewhat since his teen years, but one thing hasn’t changed — he’s still a major c * nt!” Bob Geldofal, an old acquaintance from Brand’s first ever presenting job told the Sun newspaper."
"Heather Mills: ""I Still Love Paul’s Money""",https://www.dailysquib.co.uk/entertainment/1350-heather-mills-i-still-love-pauls-money.html,2008,"Speaking on American talkshow TV show  Good Morning Montana , she told her host Jesse Springer, “The money and I used to have a great relationship. I never wanted to lose the money. It was only the lawyers who got in between me and Macca’s wallet.”
Heather went on to add, “Every single day I wake up in the morning and mourn the loss of Paul’s bank account, I feel bereaved and distraught at the mere thought of what has happened, the sheer loss is immeasurable and I may have to start proceedings again due to the immense pain I have been made to feel at the loss of access to his huge bank account.”
Heather cries into the hosts shoulder and sobs like a baby hankering for its mother’s milk. Some audience members start crying too and a few visibly distraught women in the audience see fit to walk out, such is their distress.
Recently, Heather has been undergoing counselling sessions with a bereavement expert to try and ease her immense pain. She has also spoken of waking up at nights in a cold sweat then sobbing insanely whilst recounting the wonderful days she had dipping into Sir Paul’s massive bank account.
Heather Mills, ex-wife of Sir Paul McCartney is a broken woman but time will heal her wallet eventually."
Whitney Houston’s Voice Used to Scare Away Birds at Airports,https://www.dailysquib.co.uk/entertainment/2251-whitney-houstons-voice-used-to-scare-away-birds-at-airports.html,2010,"“We tested her voice out on the speakers, and her voice not only scares away birds but some of them actually died as well. Yeah, no kidding, they fell out of the sky stone dead. Maybe the military should think about using Whitney’s voice in Iraq too,” Jerry Trimble, an air traffic controller at Birmingham airport’s terminal 4 told the BBC.
For a long time, airports have been using sirens piped through speakers to scare away birds in case they fly into planes engines and cause a crash.
“At least her voice is now being used for something useful instead of battering peoples eardrums in concerts, we can scare away birds and avoid fatal plane crashes,” Mr Trimble said.
In addition to UK airports using the pop diva’s voice to scare away birds from runways, there is widespread interest from airport authorities around the world.
Whitney’s record company, Crackpipe Records, is currently negotiating a royalty rate so that Whitney can buy more crack with the proceeds."
Michael Jackson to Star in Thriller Remake As Zombie,https://www.dailysquib.co.uk/entertainment/1669-michael-jackson-to-star-in-thriller-remake-as-zombie.html,2009,"This time around Michael Jackson, otherwise known as ‘Wacko Jacko’, is to be featured in the 2009 remake of Thriller as a zombie throughout the whole video.
John Landis of ‘American Werewolf in London’ fame is also set to return to the directors chair even though he is currently suing Jackson for millions of dollars worth of unpaid royalties.
“I’m suing Michael at the moment for loss of earnings, but we still speak to each other on the set. The other day I slapped Michael on the back and part of his nose fell off and onto the floor. We like to joke and have fun. The son-of-a-bitch owes me millions and he better pay me my moth*rf*ckin’ money or I will tear him a new 
a**hole!”
Back From the Grave
For the role, Jackson will not be required to have any special zombie makeup but will just turn up on set as is. The rest of the zombie cast all have to spend six hours each day putting on makeup and special prosthetics. Jackson has been spared this time consuming task and is glad to be in the enviable position of just turning up, shooting scenes, then retiring to his trailer to play with the children.
“We’re all so jealous of Mikey, I mean the guy just turns up and he fits right in with the scene. The original Thriller music video had Jackson as a zombie for only a small part of it. This time he is going to be a full time zombie because he is just so realistic. The other day, John Landis, our director wanted pieces of flesh to fall off some of the zombies faces. It was a nightmare scene for the special effects guys and we spent half the day trying to sort the scene out. So, John sends for Michael in his trailer. He turned up and filmed the scene. Boom! Done! There were parts falling off Michael’s face like we never seen before. Frankly the guy’s a genius,” assistant director, Billy Ray Duke, told Screen Magazine.
Jackson fans all over the world have been awaiting the new Thriller remake with feverish anticipation."
George Michael Looking Forward to Jail,https://www.dailysquib.co.uk/entertainment/2413-george-michael-looking-forward-to-jail.html,2010,"The singer admitted driving under the influence of cannabis for the second time in three years and is looking forward to being incarcerated with loads of guys in a prison.
Sentencing the pop star, judge Andrew Ridgemount, immediately banned him from the road and said he will be jailed when he returns to court on September 14.
Michael, real name Georgios Panayiotou, revealed his delight at the prospect of being jailed: “I’ll actually enjoy it. Prison won’t be a public lavatory or some bushes in Hampstead Heath, I can’t wait for some ‘careless whispers’ in the prison showers. I have all the faith in the world that the judge will give me a long sentence so that those rough prison boys can wake me up before I go go. Ooh, jail’s going to be like the Club Tropicana, I’ve even got my shorts out for the occasion.”"
Captured on Camera: Madonna Meets Up With Secret Grandson,https://www.dailysquib.co.uk/entertainment/1665-captured-on-camera-madonna-meets-up-with-secret-grandson.html,2009,"No one knew Madonna was a grandmother, not even her ex-husband Guy Richie. That is until now when the Daily Squib can reveal the dramatic moments when her Royal Madgeness finally got to meet her long lost Brazilian grandson.
“Back in 1979 she slept with a Brazilian dude named Marco Estevez who said he could make her famous. Of course that was a lie and he used that like all the other guys to get Ms Ciccone into bed. Well, she had a secret child with Marco and that child’s name was Jaco who grew up to be a drummer in a samba band in Rio. Sadly Madonna’s son never made it past 23 and was killed in a bar fight in Sao Paolo. The thing is, he had a son and his name was Samuel Jaco Estevez. That is who Madonna is finally meeting. This is an incredible moment in pop history. No one else knows about this and this news will rock the media to its core,” Jose Mancino Vasquez, a pop genealogist revealed to the Daily Squib.
The secret meeting was documented by celebrity photographer Carlos Hemingway. The photos will also be published in a special commemorative book featuring the story of Madonna’s wonderful discovery.
There was shock back in Britain with Madonna fans congregating outside her UK record company headquarters in Harlesden, North West London.
Kia Munter, 45, has been a keen Madonna fan for the past 40 years and was visibly excited at the news: “I been a Madonna fan for many years now and I probably know more about her than herself. Now they’ve discovered her secret Brazilian grandson? I can’t believe this? It’s wonderful news, I hope she’s happy with discovering her grandson. Amazing news.”
The book will reveal a brief incite into Madonna’s discovery of her grandson and her times with him in Brazil.
Madonna has apparently taken to her role as a grandmother with great relish and is enjoying her new role thoroughly.
“She spent some time in Brazil with her grandson. The book documents this and illustrates the themes and intrigue of finally getting to know her only grandson after many years of not knowing he even existed,” Luis Tavares, the ghost-writer for the project told the Daily Squib.
‘My Secret Grandson’ by Madonna will be released in March  on the same day as Madonna’s new album called ‘My Pet Gigolo’."
"Stephen Fry's New Book ""What Women Want"" Hits Bestseller List",https://www.dailysquib.co.uk/entertainment/2492-stephen-frys-new-book-what-women-want-hits-bestseller-list.html,2010,"Holding the book signing in a Picadilly Circus public lavatory, Mr Fry exited a cubicle to applause from his assembled female fans.
“Thank you, thank you. I’ve just had my arse felt by a 53-year-old van driver. George would be proud. Come now ladies, wouldn’t you all like to have casual encounters like us gay men?” Mr Fry smuggly quipped before sitting down in front of a urinal to sign some of the books that are now selling like hot turds nestled on the edge of a toilet seat.
Many women travelled across the country to finally meet Mr Fry and thank him for liberating them from the shackles of chastity.
“I’ve read his book and as a result I now go to Hampstead Heath every night and have sex with complete strangers. That’s why I now have AIDS and Gonorrhea. I came to have my book signed by Stephen today and thank him especially for inducting me into the ways of gay boys like him,” Elaine Pritchard, a librarian from Wood Green told the Daily Mail.
Stephen Fry’s new  book, published by Armitage Shanks, is number one on the bestseller list  and is an authority on what women want and think about."
Madonna to Adopt Bungling Italian PM Silvio Berlusconi,https://www.dailysquib.co.uk/entertainment/1741-madonna-to-adopt-bungling-italian-pm-silvio-berlusconi.html,2009,"According to media reports emanating from Italy and the NATO summit in France, the Italian PM will be adopted by Italian American pop star, Madonna as her new mascot after catching her eye on news reports.
“Madonna called me up last week and said she was watching the news whilst doing one of her gruelling six hour workouts. She said she saw Berlusconi on the news making a total fool of himself and how much she liked the idea of adopting the idiot. She told me to get him immediately and any price would do. Because of her being denied another African pet maybe it would be time to look a little closer to her home roots,” Madonna’s personal assistant, Jane Vahgeina, told Reuters.
Madonna has already made preparations in her eight story Kensington mansion for the Italian prime minister.
“Madonna who will adopt her fellow Italian has already built a special salon for Silvio to play in. It will include lots of mobile phones to talk on whilst important dignitaries are waiting for him on the red carpet and a lifesize model of the Queen of England so he can shout in her ear at all times,” her press secretary revealed to the News of the World.
Italians are known for their “love of life” and are renowned for their loud, colourful personas but Silvio Berlusconi is known to transcend this stereotype in every way.
His wonderful bungling moments include telling a German MEP that he “resembled a concentration camp guard” and also complimenting Barack Obama on his “suntanned skin”.
The reaction from most Italians was encapsulated in a newspaper story quote for  La Repubblica : “ She can have him because frankly he’s an embarrassment to us Italians. He is more like Mr Magoo than Mr Cool.”"
Madonna to Adopt New Husband in Africa,https://www.dailysquib.co.uk/entertainment/1517-madonna-to-adopt-new-husband-in-africa.html,2008,"Pop megastar Madonna is to adopt a new husband from an underprivileged part of the world.
The mum of four will travel to Africa and test males to see if they are worthy of adoption by the great Madonna.
The stringent testing will involve mega sessions in bed with the 56 year old woman and rigorous body examinations to determine durability.
“Madonna will personally test all the males to see if they’re up to scratch. Her libido is immense and she sometimes needs to be sated 10 – 15 times a day,” a spokesman for her Management company told us.
The Madonna adoption convoy left London three weeks ago and is slowly snaking its way through Mali after passing through Morocco then cutting through Mauritania.
If Madonna does not adopt a husband by that time they will carry on across to Chad passing through Niger then down to Gabon, Angola and Zaire.
By that time if she still has not found an adopted husband they will carry on to Tanzania, Mozambique then finally ending in Lesotho deep inside of South Africa.
African countries have been bristling with advertising announcing the “Madonna New Husband Adoption Convoy”.
Ngiri Omdongo from Zaire has set about preparing his friends for the Madonna meetings that will take place next month: “She is like royalty for us and if she picks one of us it will bring great riches and honour to our village. We will be living in London and Beverly Hills and drive fast cars woo hoo! The only painful thing we have to do is service the old granny every few hours, yes we can deal with it!”
One of the requirements Madonna has stipulated is that her new husband like her previous one, has to walk three steps behind her whenever they travel together and that they have to be quiet if addressed, only speaking if their opinion is required. She has also stipulated that no ’emotional retards’ should apply, unfortuantely that rules out most men on the planet.
“She will still be looking to adopt a young husband, but this time from an African background. It will also be good for little Banda who will have someone to play with,” the spokesman for her Management company reiterated."
Chelsea Flower Show,https://www.dailysquib.co.uk/entertainment/1077-chelsea-flower-show.html,2007,"I sneeze as I walk through the gates of the world renowned Chelsea Flower Show. Unexpectedly a piece of phlegm lands on an old ladies hat and dribbles down her tweed overcoat. This is my first ever assignment at a Flower Show and even though I am heavily affected by hayfever I am glad to have been given this reportage job for the Squib.
What a wonderful opportunity to view some amazing English gardens. The colours of the rainbow could not describe the myriad of flavours that attack my visual and nasal palate. We have rotten vegetables over there, bin bags overflowing with rubbish over here, and even an old mattress abandoned amongst the nettles up on yonder.
A positively astounding  panoply of crisp packets and pizza cartons amongst the weeds. I see across the border in Row A there is even an old cat carcass which seems to be striking a pose in its skeletal state alongside the used condoms.
Again I sneeze as the fumes of rancid beer and fat from a rusty frying pan hits me like a ten tonne lorry. It is not that I am unused to the smell because I am an Englishman after all but this time the odour of rotten eggs is reminiscent of the sulfur farts from Beelzebub’s bumgut.
I am of course describing the winner for this year, the flamboyant character Robert Maxwell’s wonderful display. It seems the bin men have not been here for weeks and the flies that infest the area are truly magnificent. A true English masterpiece and well worth the entry fee. I would advise everyone to see the show this year.
Persrectum
Designer:  Robert Maxwell Design
Sponsors:  Robert Maxwell Design, Mirror Group Landscapes
Contractor:   Mirror Group  Landscapes
Contemporary materials make up this multi-layered installation. 
Perspex walls become temporarily obscured by urine and acid rain, effluent or lard, so 
altering the viewer’s perception of the scheme. The Zen-like forms and 
meticulously finished structures of the garden are linked by a green patch wasteland of thistle. A single charred tree and a soiled purple sofa from Argos add a 
naturalistic touch to the planting.
Designer Robert Maxwell sees outside spaces as 3-D canvases and 
believes his work would not look out of place in any British town or city. He 
has created 21 RHS show gardens over the last 10 years, pushing the 
boundaries of garden design, and considers himself a landscape artist. 
This is Robert’s first time at Chelsea, and with his pink spiky hair, 
yellow glamoflage spandex trousers and brightly coloured nails this Liverpudlian 
designer really is at home here at the Chelsea Flower Show."
Gaga Gives Birth to Speckled Hen’s Egg on Stage,https://www.dailysquib.co.uk/entertainment/2700-gaga-gives-birth-to-speckled-hens-egg-on-stage.html,2011,"Pop performer, Lady Gaga amazed audiences at a Spanish bar on Monday evening when she gave birth to a speckled hen’s egg on stage during a rendition of her new single, Eggy Guff Guff.
Big Bird
One of the spectators at Harry’s Bar and Dance, Laura Ginster, 43, located on the popular Avda Palma de Mallorca, recalled the amazing incident:
“She like flew over all the way from America for a concert here and was bangin’ away on one of her autotune tunes.  When she bent over we thought we heard a fart, but no, it was her Lycra ripping. By ‘eck, she were giving birth right there on stage. I saw it with me own eyes, I tell you. Her eyeballs rolled back in the sockets and all we could see were the whites and she got into a trance state, like how I get just before I pick up my giro. Then this unholy sound came from her throat, like as if she were singin’ one of her records. I looked at me boyfriend, who I had just met three minutes ago, and we couldn’t believe it, the egg was comin’ out her bottom. Once the egg came out, we heard a puckering sound as her arse popped shut again, and the egg plopped onto the stage. It was a beautiful sight. What an artiste she is, the best talent I’ve ever seen since I saw that Jim Davidson down in Bodmin, innit.”
The Lady Gaga stunt has shocked the music world and MTV are even threatening to ban her videos from now on.
“After the egg was laid, one of her assistants ran onto the stage and rubbed the side of the egg with a feather duster and some polyunsaturated margarine. That’s when the egg hatched and a little chick emerged and started to chirp a Gaga song through a vocoder,” another audience member at the show revealed.
Eyewitness accounts at the show also reveal how Gaga then proceeded to lay eight more eggs from her posterior while she was playing the piano.
Some of the eggs that were secreted from Gaga’s anus were then broken on stage into a large frying pan and cooked by her personal chef to be shared around the stagehands and audience.
“I asked for my egg sunny side up. It was tasty beyond belief. I love my Gaga eggs,” Sam Tolleridge, 23, an audience member from Burnley, revealed to the Sun newspaper.
Gaga is also planning on opening her own hatchery in Illinois, USA, where she will sell her freshly laid eggs for $4,000 a piece."
JK Rowling Donates £1million to Ministry of Labour’s Undersecretary Dolores Umbridge,https://www.dailysquib.co.uk/entertainment/1488-jk-rowling-donates-%c3%a2%c2%a31million-to-ministry-of-labours-undersecretary-dolores-umbridge.html,2008,"JK Rowling, a muggle authoress, has thrown away some of her money and endorsed the most putrid of Ministries ever created — the Ministry of Nu-Labour.
Special taxation and examination rule maker, undersecretary Dolores Umbridge, was on hand to collect the cheque from the ailing fantasist living in cloud-cuckoo-land, JK Rowling.
“She’s given a million pounds to the Ministry of Nu-Labour! A ministry which has lined its own pockets with cronyism, sleaze, scandal and pure lies. They are the most incompetent purveyors of gross taxation, surveillance, waste, greed and hypocrisy we have ever seen. They claim to help the little man, the single parent and the poor. Yeah, by taxing them out of existence and taking away their homes and hospitals and ruining their lives. That Lord Gordomort has got a lot to answer for I tell you and here is JK Rowling endorsing him? I’ve just gone and burnt all her books. I hope she rots in hell, horrible traitor that she is,” Amy Lewis, 8, a previous JK Rowling fan told the Daily Prophet.
Lord Gordomort was very happy to receive the million pounds from the stupid and deluded JK Rowling. He is now going to use the money she gave him to cause more havoc by increasing surveillance even more on citizens and for taxing more poor people into the ground.
“Soon no one will be able to afford any food to eat or feed their children. JK Rowling can eat with her £600 million, but what about everyone else? Lord Gordomort, who Rowling has endorsed, is an evil Stalinist beast who is determined to punish every person in the land with his wasteful, over-taxing bureaucratic useless laws and his cutting down of all freedoms. He must be stopped or we are all finished,” a distraught Gryffindor student, Harry Potter told the Daily Prophet.
Indeed, this whole episode has been a very sad chapter and the Daily Squib offices worldwide have been party to many JK Rowling book burning sessions after hearing of her terrible betrayal.
“We’ve had muggles and wizards alike all turning up to burn JK Rowling’s Harry Potter books all of today. The queue is going round the block of children with the books in their satchels throwing them into the fire in disgust. We’ve got some very distraught children and parents here and they’re all crying their eyes out at the most profound betrayal by this woman, JK Rowling. If you read this, hope you’re happy with yourself. You’ve surrendered to Lord Gordomort and his vicious Ministry of Nu-Labour cronies,” Victoria Frobisher, another disgusted Gryffindor student, told the Daily Prophet newspaper."
Liam Gallagher to have Woman's Breast Surgically Sewn onto Head,https://www.dailysquib.co.uk/entertainment/2150-liam-gallagher-to-have-womans-breast-surgically-sewn-onto-head.html,2010,"“Liam can’t wait to have the tit sewn onto his head, he says he wants a big floppy one. Personally, I think he should have a large vagina sewn onto his head because to tell you the truth, Liam is a c * nt of the highest order,” Nicole Appleton, his long suffering wife told CBBC’s Newsround program.
The ailing popstar who made an utter fool of himself at the BRIT awards recently, is said to be relishing the opportunity to acquire the mammary gland on his head.
Dr. Giles Mumptington, who will operate on the star at the Royal Free Hospital in Hampstead, spoke about the procedure: “First we will shave off his naff Southern ponce hairstyle, then we will peel back his scalp and stick a big mammary gland on it. We have already got the breast in storage after being donated by a nun who had no need for her tits anymore. The procedure should only take three or four hours to complete, that is if there are no complications.”
There were fears in the Oasis camp today that Liam could be mistaken for a policeman once the procedure is completed.
“Liam is a mentally retarded oaf with a very limited worldview, but I have to commend him on his latest action. It’s as if he’s slowly waking up to how people view him. I think that’s a step in the right direction and by having this t * t grafted onto his bonce he’s showing the world what an utter self-hating loser he really is,” his brother, Noel Gallagher told Melody Maker magazine."
Victoria Beckham’s Bunion Sued by Californian Woman,https://www.dailysquib.co.uk/entertainment/2172-victoria-beckhams-bunion-sued-by-californian-woman.html,2010,"“Mrs Beckham’s bunion caused the woman to trip up and fall thus breaking her hip, leg and cracking her cranium on the Italian marble floor. The cause of the fall was Mrs Beckham’s large bunions which obstructed the hallway where my client was walking,” Jan Geitner, the woman’s attorney told the LA Times.
State of the Bunion Address
Victoria Beckham’s bunions are the talk of Tinseltown with everyone from Steven Spielberg to James Cameron all falling over themselves to film those beautiful monstrosities.
Speaking from his latest soon-to-be blockbuster featuring yellow lizard people with blue green spots, Director James Cameron said: “I saw Victoria’s bunions and I just swooned at the size of those motherfuckers. Shit, how does her thin frame take it when she walks with those things on her feet? Does she wear flip flops? I need to cast her for my next alien flick. We won’t need CGI on her feet that’s for fuckin’ sure!”
Meanwhile, Mrs Beckham’s lawyers are preparing a dossier proving that her bunions are harmless and can co-exist safely with the general population.
“We are here to reassure the public that Mrs Beckham’s bunions are perfectly safe to ordinary people. All that folks have to do when they see her walking towards them is move aside for the bunions. It’s really that simple, then no one will get hurt,” Harry Snatch, from Fitch and Fitch Attorneys said."
