title,url,text,published_date,categories
EBOLA DETRACTORS – WHERE ARE THEY NOW?,https://adobochronicles.com/2014/11/03/ebola-detractors-where-are-they-now/,"San Jose, California (The Adobo Chronicles) – Nevermind the science. Donald Trump wanted to ban all incoming flights from Africa.  Ann Coulter called the U.S. doctor who treated Ebola patients in West Africa “idotic.” The states of New York and New Jersey implemented a mandatory quarantine for anyone arriving at their airports  suspected of carrying the Ebola virus. Maine had deployed state police to monitor symptom-less nurse Kaci Hickox when she arrived in the state after spending time in a quarantine tent in New Jersey. Republicans in Senate battleground races including Kansas, North Carolina and Colorado have called for travel restrictions against countries where the Ebola virus has spread in West African countries. Network and cable news channels had no shortage of Ebola segments, even dissecting the hazmat suit to prove fluids can still leak through and spread the virus. By golly, the President of the United States even appointed an Ebola Czar: an attorney! Americans cowered in fear. Armageddon was coming! So, why is there an eerie silence now?  Where are the Ebola detractors? Oh, that’s right, they’re all getting ready to count the votes in tomorrow’s mid-term elections. What about Ebola? Nah, they all knew it wasn’t a real threat. But it had to be overblown to increase their protégés’ chances of getting elected. Tomorrow. Yes, tomorrow, get out and VOTE!",2014-11-03T16:50:50-08:00,"Health & Medicine, International, Politics"
EBOLA SCARE: REPUBLICAN SENATOR RAND PAUL HAS SOUND ADVICE FOR HALLOWEEN REVELERS,https://adobochronicles.com/2014/10/27/ebola-scare-republican-senator-rand-paul-has-sound-advice-for-halloween-revelers/,"Lexington, Kentucky (The Adobo Chronicles) – Republican Senator Rand Paul made headlines last week when he claimed that scientists are wrong about what they are saying regarding Ebola. Paul, an opthalmologist, said that it is much easier to catch Ebola than to be infected with HIV, the virus that causes AIDS, contrary to what the World Health Organization (WHO) and the U.S. Centers for Disease Control (CDC) have been saying. Today, speaking at a political fundraiser in his home state of Kentucky, Paul had some sound advice for Halloween revelers this weekend: wear hazmat suits. “The suits are not only cool costumes but they will protect revelers from being infected with the Ebola virus,” he said. Hazmat suits are protective clothing and gear used by healthcare providers and first responders when treating patients with Ebola and other infectious diseases or dealing with hazardous situations. The junior senator said that he was very concerned that many revelers will be dressing up as zombies and that it would be very difficult to tell whether or not they will be splattered with paint, makeup or real blood and other bodily fluids. “It’s better to be safe than sorry,” he added. The Ebola virus is known to spread through direct contact with an infected  person’s blood, saliva, vomit, urine, feces, semen and other body fluids. Paul’s statement today was consistent with his party’s scare tactics and irrational stance on the Ebola crisis in West Africa, aimed at winning votes during next month’s midterm elections. Meanwhile, hazmat suit and other industrial protective gear manufacturers have seen a tremendous increase in sales since the first case of Ebola was confirmed in the U.S. and stock shares have gained more than 40%.",2014-10-27T05:26:30-07:00,"Health & Medicine, Politics"
SEATTLE-BASED PHARMACEUTICAL COMPANY FACES WORLDWIDE PROTEST FOR NEW ERECTILE DYSFUNCTION DRUG INVOLVING HORNY GOAT,https://adobochronicles.com/2014/09/25/seattle-based-pharmaceutical-company-faces-worldwide-protest-for-new-erectile-dysfunction-drug-involving-horny-goat/,"Seattle, Washington (The Adobo Chronicles) – During ancient times in Syria, goats were covered with silver necklaces and left open out in the city on the king’s wedding. It is believed that they carry evils with them. Certain communities like Silenus and the Fauns had part of their  bodies shaped like goat. In Africa people have goat as their primary divinity. In Greece and Egypt, goats are worshipped in goat and phallic form. It is therefore no surprise that when a biotech company announced that it was developing a new drug to treat erectile dysfunction using horny goat, it was met with worldwide criticism and protest. The company, Plandaí Biotechnology, Inc. said it will begin testing and developing a new drug whose primary active ingredient is icariin, extracted from horny goat. It is similar to the active ingredient in another E.D. drug, Viagra. Pickets were scheduled this week in front of the company’s headquarters in Seattle as well as its offices in Europe. A spokesperson for Plandaí told The Adobo Chronicles that it was all a big misunderstanding and acknowledged that its marketing department did not do a good job in promoting the potential new drug. “Icariin is an extract from the plant Epidemium which is also called horny goat weed. It is a phosphodiesterase type 5 inhibitor similar to sildenafil, the active ingredient in Viagra,” he said. He added: “Besides, how on earth would we be able to determine if a goat (referring to the animal) is horny or not?” Controversy solved.",2014-09-25T18:17:57-07:00,"Business, Health & Medicine, International"
THE ADOBO CHRONICLES’ EXCLUSIVE REPORT ON EBOLA,https://adobochronicles.com/2014/10/17/the-adobo-chronicles-exclusive-report-on-ebola/,We hope this gives you a short break from all the panic that’s being created by politics and the media.,2014-10-17T07:34:27-07:00,"Health & Medicine, International, The Media"
EBOLA SCARE: DONALD TRUMP CANCELS MISS UNIVERSE PAGEANT,https://adobochronicles.com/2014/10/26/ebola-scare-donald-trump-cancels-miss-universe-pageant/,"Doral, Florida (The Adobo Chronicles) – Yesterday, The Adobo Chronicles reported that Donald Trump, franchise owner of the Miss Universe Beauty Pageant was quarantined for 21 days for exhibiting never-before-known symptoms of Ebola. Today, Trump announced from his undisclosed quarantine quarters that he was canceling the 2015 Miss Universe Pageant scheduled for January in the City of Doral, Florida. (Doral, incorporated on June 24, 2003, is a city located in north-central Miami-Dade County, Florida. Conveniently located just one mile from Miami International Airport and twelve miles from Downtown Miami, the city is home to approximately 50,213 residents.) In making the announcement, Trump said that it would be hypocritical of him to continue with the pageant since he has repeatedly asked the Obama administration to ban all incoming flights from Africa for fear of the deadly virus. The African continent sends a huge delegation of contestants to the annual Miss Universe pageant. “There just would ‘t be enough contestants to justify holding the pageant,” he said. Trump’s  many businesses have recently experienced bankruptcies, and it wasn’t clear how the cancellation of the 2015 pageant will impact his overall business empire.",2014-10-26T08:37:50-07:00,"Health & Medicine, International, Travel"
OBAMA TAPS LAWYER TO SOLVE THE EBOLA CRISIS IN THE U.S.,https://adobochronicles.com/2014/10/17/obama-taps-lawyer-to-solve-the-ebola-crisis-in-the-u-s/,"Washington, D.C. (The Adobo Chronicles) – President Barack Obama has appointed a lawyer to help solve the impending Ebola crisis in the United States. Appointed Ebola Czar was Ron Klain, a former chief of staff to both Vice President Joe Biden and former Vice President Al Gore.  He is now the president of Case Holdings and serves as the general counsel for Revolution, an investment organization. Klain will report directly to White House National Security Adviser Susan Rice and the president’s Homeland Security Adviser Lisa Monaco. He is tasked with protecting Americans from the disease. While there is not a single American who has died from Ebola, The White House said that the country needed the expertise of a lawyer to counter the misinformation and panic-mongering that have gripped the nation.  Politicians have made the non-existent Ebola crisis a battle cry going into the mid-term elections, while media companies have enjoyed a huge jump in their ratings as a result of their misinformed coverage of Ebola in the U.S. “Only a lawyer can effectively do the job of a czar, because it involves the creation of fictional and scary scenarios that lawyers do so well in the courtroom,” The White House said. Asked by reporters why Obama did not appoint a medical doctor to the position, White House officials said:  “We consider the crisis more rhetorical and political –rather than medical — hence the need for a lawyer.” Klain was spotted at a tailoring shop in Washington, D.C., being fitted for a hazmat suit.",2014-10-17T09:55:35-07:00,"Health & Medicine, Politics"
CANCER STRICKEN PHILIPPINE SENATOR FILES BILL TO LEGALIZE THE MIDDLE FINGER,https://adobochronicles.com/2014/09/10/cancer-stricken-philippine-senator-files-bill-to-legalize-the-middle-finger/,"Manila, Philippines (The Adobo Chronicles) – Philippine Senator Miriam Defensor-Santiago is often referred to as the ‘Iron Lady of the Philippines.’ She is not one to hold back on criticizing or condemning politicians who are corrupt or who use their elective positions to enrich themselves or propagate their political careers or dynasty. She is often mentioned as a viable candidate for president in the 2016 elections. Unfortunately, she was recently diagnosed with lung cancer, forcing her to take a leave of absence from her Senate duties.  In the last couple of weeks, she had announced that 80% of her cancer is gone and that she is seriously considering a run for president in 2016. For the first time since  her cancer diagnosis, Santiago returned to the Senate and announced that she was filing a new bill that would legalize the use of the middle finger against corrupt politicians. “As for the jerks in government, they are the reason God created the middle finger,” she said as she introduced her new bill. “If my bill will pass, I will use my middle finger unsparingly to expose anomalies , corruption and stupidity that are so rampant and pervasive in our government ” she declared. Will she become the new  Margaret Thatcher?",2014-09-10T19:54:01-07:00,"Health & Medicine, Politics"
GAY SAN FRANCISCO POLITICIAN WANTS TO BE A COMMUNITY SEX SYMBOL,https://adobochronicles.com/2014/09/19/gay-san-francisco-politician-wants-to-be-a-community-sex-symbol/,"San Francisco, California (The Adobo Chronicles)- An openly-gay San Francisco politician has gone public about being sexually active and wants to be  a community sex symbol while serving as a role model for the prevention of HIV/AIDS. Supervisor Scott Wiener who represents the predominantly gay Castro district has announced that he has been taking the one-pill-a-day pre-exposure prophylaxis believed to prevent HIV infection. It is known as PrEP (brand name Truvada). Wiener, who said he was HIV negative, said that abstinence from sex is still the best way to prevent infection. “Since I don’t want to abstain from sex, I have to find a way to keep my HIV-negative status. Condoms are not 100% effective,” he added. Other community activists criticized Wiener’s decision to come out about PrEP, pointing out that Truvada — unlike condoms –does not protect people from  sexually-transmitted diseases other than HIV. They said that PrEP may lead people to throw out condoms altogether and to totally abandon safer sex practices. Wiener refused to reveal how many times per week he engages in sex, or how many multiple partners he has had — anonymous or not.  He would ‘t say either whether or not he’s been having unprotected sex. “Those are very personal information ” he said. We assume that revealing one’s prophylaxis regimen – like Wiener did – is not.",2014-09-19T16:38:01-07:00,"Health & Medicine, Local News, Politics"
CVS PHARMACIES TO QUIT SMOKING OCTOBER 1 (WITH UPDATE),https://adobochronicles.com/2014/09/03/cvs-pharmacies-to-quit-smoking-october-1/,"Woonsocket, RI (The Adobo Chronicles) – CVS Pharmacy, one of the largest drugstore chains in the country, is changing its name to CVS Health. The Rhode Island-based company also announced that all its stores will quit smoking effective October 1. Talk about cold turkey. To learn more about this announcement that has shocked both the tobacco companies and the public health community, visit the CVS web site. Update: CVS Pharmacies have quit smoking as of today, a month earlier than originally planned.",2014-09-03T08:03:06-07:00,Health & Medicine
INVESTIGATION: JOAN RIVERS’ DOCTOR SUFFERING FROM SELFITIS,https://adobochronicles.com/2014/09/17/investigation-joan-rivers-doctor-suffering-from-selfitis/,"Atlanta, Georgia (The Adobo Chronicles) – CNN is now reporting that the late Joan Rivers’ doctor is suffering from Selfitis , a condition just recently classified by the American Psychiatric Association as a mental disorder. On August 28, Rivers went into the Yorkville Endoscopy Clinic for an outpatient procedure on her vocal chords performed by Dr. Lawrence Cohen. Then, another doctor, identified by sources as Joan’s “personal ear-nose-throat physician” did a biopsy of her vocal cords.  It was during the biopsy that Rivers went into cardiac arrest.  She later died on September 4. The CNN investigative report quotes an eyewitness who said that Joan’s personal doctor took a selfie photo inside the procedure room just before she stopped breathing.  The photo was taken while Rivers was under anesthesia, according to the eyewitness, a “staff member” at Yorkville Endoscopy clinic.",2014-09-17T06:51:50-07:00,"Film and TV, Health & Medicine, Technology"
"BEER SALES SHOOT UP, GYM MEMBERSHIPS DECLINE AS A RESULT OF NEW ‘BELLY’ SURVEY",https://adobochronicles.com/2014/09/08/beer-sales-shoot-up-gym-memberships-decline-as-a-result-of-new-belly-survey/,"London, Great Britain (The Adobo Chronicles) – A newly-released British survey shows that women prefer men with big bellies. Three out of four women said that they would rather have a man with love handles than one who has a six pack. According to those surveyed, men with beer bellies have better personalities and that men who are in good body shape spend more time in the gym than with their significant others. The survey was conducted to mark the DVD release of the film “Bad Neighbors” which stars Zac Efron as a buff college boy and Seth Rogan, as a chubby family man. Soon after results of the survey were made public, bars and clubs in London and other parts of Europe reported a sharp increase in their beer sales, while gyms and health clubs have noticed a decline in memberships. While this phenomenon just started being noticed in Europe, many believe that it will spread quickly to other continents, thanks to the survey.",2014-09-08T16:44:11-07:00,"Business, Health & Medicine, Sports"
"MICROSOFT, APPLE ENGAGE IN CONDOM WAR (PARENTAL GUIDANCE)",https://adobochronicles.com/2014/09/05/microsoft-apple-engage-in-condom-war-parental-guidance/,"Redmond, Washington (The Adobo Chronicles) – Microsoft’s Bill Gates has announced that his foundation has awarded a $100,000 grant to a university in Australia to research and produce skin-like condoms as a way to encourage more people to have safer sex, thus reducing the incidence of HIV/AIDS and other sexually-transmitted diseases. Gates said he understands that the overwhelming objection to the use of condoms is the fact that sex partners can’t feel the true sensation they otherwise would get from unprotected sex. The skin-like condoms are expected to be ultra thin while still being break-free. Reacting to the news, Microsoft’s main competitor Apple  said that it will purchase the skin-like condoms in bulk to use in the manufacture of its next generation iPhone and iPads.  Apple CEO Tim Cook said that the skin-like condoms would make for effective and durable film for its iPhone and iPad screens. “They would make touch screen technology a true state-of-the-art while still affording mobile device users the ability to feel the natural sensation of the finger touch,” Cook said.",2014-09-05T18:14:12-07:00,"Business, Health & Medicine, Technology"
PHILIPPINE PRESIDENTIAL PALACE PLACED UNDER QUARANTINE,https://adobochronicles.com/2014/08/28/philippine-presidential-palace-placed-under-quarantine/,"Manila, Philippines  (The Adobo Chronicles) – The Philippine Department of Health has placed Malacañang, the presidential palace, under quarantine after President Aquino and his staff suddenly started becoming ill. First, it was presidential spokesman Edwin Lacierda, then Aquino, then media relations undersecretary Rey Marfil.  Soon, most other staff person at the palace complained about being sick. Department of Health Secretary Dr. Enrique Ona said that all their symptoms follow the same pattern.  First, they start sneezing then coughing.  “It’s definitely more than just the ordinary flu,” Ona said. “We had no choice but to quarantine all the occupants of the palace in the interest of public health and safety.” Aquino and his staff began exhibiting symptoms right after they were challenged to douse themselves with a bucket of ice as part of the ALS Ice Bucket Challenge. “It’s better for us to err on the side of extreme caution and not accept the challenge,” Aquino said.  He didn’t say whether he and his staff were donating instead. The Philippine government has asked the help of the World Health Organization (WHO) to help contain what seems to be a serious epidemic in Malacañang.",2014-08-28T16:07:36-07:00,"Health & Medicine, Politics"
SURVEY: ASIAN RESTAURANTS IN U.S. REMORSEFUL ABOUT MSG,https://adobochronicles.com/2014/08/25/survey-asian-restaurants-in-u-s-remorseful-about-msg/,"Chinatown, San Francisco, CA (The Adobo Chronicles) – From Chinatowns to restaurant rows to mall food courts in America, Asian cuisine has always attracted the curious palates of the Western world. But in a health-obsessed, culinary-correct American society, people are always on the lookout for food ingredients and additives that they are made to believe to be detrimental to their diet or allergic well-being.  Like MSG. Monosodium Glutamate. So in catering to Western whims, many Asian restaurants are fooling themselves for the sake of better business and patronage by eliminating MSG from their menu offerings. “No MSG” is a message that has kept these restaurants competitive as far as the eating out crowd is concerned. However, there is no scientific evidence that MSG is bad for anyone’s diet or health, except for a few who may have allergic reactions, just like some people may have allergic reactions to peanuts or gluten. For lack of space, we can’t go into the details except to refer our readers to the website of the U.S. Food and Drug Administration (FDA) which states in no uncertain terms that MSG is generally recognized as safe or GRAS (not grass, not gross). Here’s what FDA says about MSG. A survey conducted by T he Adobo Chronicles showed that majority of the Asian restaurant owners expressed remorse, not for having served menu items with MSG in the past, but for eliminating the additive in their cooking just so they don’t lose their Western customers. Meanwhile, Asian households have been reported to be stocking up on their MSG. “Please pass the Ajinomoto,” said Manny D., a FIlipino food enthusiast we interviewed.",2014-08-25T21:03:16-07:00,"Food, Health & Medicine"
CATHOLIC CHURCH IN THE PHILIPPINES TO START COLLECTING ‘SIN TAX’,https://adobochronicles.com/2014/08/21/catholic-church-in-the-philippines-to-start-collecting-sin-tax/,"Manila, Philippines (The Adobo Chronicles) – The influential Catholic Church in the Philippines can learn a thing or two from the country’s civilian government, especially around taxes. The Catholic Bishops Conference of the Philippines (CBCP) is closely monitoring developments within the Bureau of Internal Revenue (BIR) which recently announced that tax collection this year has increased because of the sin tax. The sin tax is collected from sales of alcohol and tobacco. According to BIR Commissioner Kim Jacinto-Henares, there has been a 29.7 percent increase in excise tax collections in just the first semester of the current fiscal year.  This growth was driven by a 44.44 percent increase in collections from tobacco products and 11.62 percent increase from alcohol. In an emergency meeting convened last night by CBCP president Archbishop Socrates Villegas, the country’s top prelates strategized on how to deal with the declining church revenue from the Sunday collection baskets. Citing the success of the BIR’s sin tax collections, Villegas proposed that the church institute something similar. He proposed that instead of asking people to pray Hail Marys or the rosary as part of their penance when going to confession, priests will ask repentants to contribute money to the church, much like a sin tax.  Priests will be given the authority to determine how much sin tax to impose, depending on whether the sins confessed are mortal or venial sins. Special collection boxes will be installed beside confessional boxes in all churches in the country for this purpose. The CBCP expects to increase its collections by 200 percent once this proposal is implemented. Villegas said CBCP will ask Pope Francis’ blessing for the sin tax when the head of the Roman Catholic Church visits the Philippines next January. Reminds me of indulgencia. Hehe. Like Like",2014-08-21T18:01:04-07:00,"Economy, Health & Medicine, Religion"
ALS ASSOCIATION SUES THE HOT COP OF CASTRO FOR INFRINGEMENT (VIDEO),https://adobochronicles.com/2014/08/21/als-association-sues-the-hot-cop-of-castro-for-infringement/,"Washington, D.C. (The Adobo Chronicles) – It was just a matter of time. The Hot Cop of Castro finally accepted the Ice Bucket Challenge and the ALS Association is not happy.  In fact, it is suing Chris Kohrs and the San Francisco Police Department for “infringement of an idea” and for “donation laundering.” The Ice Bucket Challenge is the viral social media campaign aimed at raising funds for ALS, better known as Lou Gehrig’s Disease. Thousands have accepted the challenge by dousing themselves with a bucket of ice and posting a video on social media. They then challenged others  to do the same within 24 hours or make a donation to the ALS Association (or both). Kohrs had himself doused not once but five times with a bucket of ice at a fundraising event to benefit a memorial fund for the San Francisco Police Department.  The event was held at The Cafe bar in the Castro, the city’s gay district. Upon learning of the fundraising event, the ALS Association filed a lawsuit for infringement and laundering, claiming that the hot cop stole its idea to raise funds for a different cause. Attorneys for the SFPD responded that the ALS Association does not own the trademark for the Ice Bucket Challenge.  A quick check by The Adobo Chronicles confirmed that there is no such trademark or pending trademark application with the U.S. Patent and Trademark Office (USPTO). The ALS Association is now considering an out-of-court settlement where the proceeds from the Castro event will be split 50-50 between the Association and SFPD. All’s well that ends well!",2014-08-21T08:04:42-07:00,"Health & Medicine, Law Enforcement, LGBT, Technology, The Media"
A CHALLENGE TO PHILIPPINES’ DEPARTMENT OF HEALTH,https://adobochronicles.com/2014/08/23/a-challenge-to-philippines-department-of-health/,"Every so often The Adobo Chronicles veers away from the satirical nature of our posts to bring to the attention of our readers and followers items that are serious and important, like ALS or Lou Gehrig’s disease. (To learn more about the disease, visit alsa.org) By now the ALS Ice Bucket Challenge has reached the Philippines and is starting to gain momentum. But alas, we just learned that the Philippines’ Department of Health does NOT have data on ALS in the country, or to what extent this horrible disease is affecting Filipinos and their loved ones. So here is a different kind of challenge to DOH Secretary Dr. Enrique Ona: That’s great of that guy to post that vid but…Umm..The guy just doused a pot full of plants with ice water..Plants could also get hypothermia…Just saying.. Like Like",2014-08-23T11:21:15-07:00,"Health & Medicine, Technology, The Media"
POLLS SHOW TWO-THIRDS OF THOSE WHO ACCEPT THE ICE BUCKET CHALLENGE DON’T KNOW WHAT ALS IS,https://adobochronicles.com/2014/08/19/polls-show-two-thirds-of-those-who-accept-the-ice-bucket-challenge-dont-know-what-als-is/,"Silicon Valley, California (The Adobo Chronicles) – According to latest reports, the ALS Association has raised more than $22 Million from its Ice Bucket Challenge which has taken the U.S. by storm. Silicon Valley tech companies have counted more than 1.2 Million social media videos of Americans dousing themselves with a bucket of ice as part of the fundraising phenomenon. Many of the videos by company CEOs, celebrities, politicians and others from all walks of life make no mention of the disease they are supposedly raising funds for. Random polls show that two-thirds of those who have taken up the Ice Bucket Challenge don’t know what ALS stands for or what the disease is all about.  Are you one of those people? Take this short Adobo Chronicles poll and find out. With my amyotrophic lateral sclerosis (ALS), the first thing that happened almost 2 years ago now, was speaking as if I were drunk. I wasn’t. I initially did improve speech (articulating clearly but slow) but now I can no longer speak in an acceptable way. Then, a year later eating became problematic, I was biting my tongue and lips, and chewing became weak and less controlled. Soon after that some fingers started to fail me and things would drop out of my hands. Somewhere at that time bulbar ALS was diagnosed. The Rilutek (riluzole) did very little to help me. The medical team did even less. My decline was rapid and devastating.. We tried every shot available but nothing was working. There has been little if any progress in finding a reliable treatment, Our care provider introduced us to Kycuyu Health Clinic ALS/MND herbal treatment. The treatment is a miracle.i recovered significantly Like Like",2014-08-19T05:51:59-07:00,"Film and TV, Health & Medicine, International, Science and Environment, Technology, The Media"
"WALMART, TARGET, COSTCO RUN OUT OF PLASTIC BUCKETS",https://adobochronicles.com/2014/08/18/walmart-target-costco-run-out-of-plastic-buckets/,"Bentonville, Arkansas (The Adobo Chronicles) – The country’s top giant retailers — Walmart, Costco and Target — have all reported that they have fully run out of plastic buckets in their stores and outlets. An independent investigation by The Adobo Chronicles has confirmed the disappearance of the 3, 4 and 5 gallon containers from the retailers’ store shelves across the country. A spokesperson for the Arkansas-based Walmart said that their inventory of buckets began diminishing two weeks ago when the ALS Ice Bucket Challenge started to trend on social media. “Now, our supply is down to zero,” he said. Costco, on the other hand, appealed to its members to stop calling customer service inquiring about the availability of plastic buckets. “There is absolutely nothing to go around and no delivery expected from our suppliers for the next six months,” it said in a statement from its corporate office in Seattle, Washington. Estimates place the number of Ice Bucket Challenge videos posted on the Internet at 1.2 Million. “That’s 1.2 Million buckets purchased in just the last two weeks,” a spokesperson for Target said. That, of course, is assuming each video involves just one individual. Hardware stores are worried that they may also run out of tin buckets very soon.",2014-08-18T20:21:32-07:00,"Business, Health & Medicine, Technology, The Media"
SAN FRANCISCO SEEKS TO BAN SUGAR AND WHIPPED CREAM IN STARBUCKS COFFEE,https://adobochronicles.com/2014/07/27/san-francisco-seeks-to-ban-sugar-and-whipped-cream-in-starbucks-coffee/,"San Francisco, California (The Adobo Chronicles) – Buoyed by an earlier approval to include in November’s ballot a proposed two-cent tax per ounce of sodas, the San Francisco Board of Supervisors passed another measure in its war against sugar. The new measure, which passed 6-4, will ask San Francisco voters to approve a new city law that would ban Starbucks and other coffee outlets from serving or offering sugar or whipped cream with their coffee.  Tall, grande or venti, only black coffee will be be sold at these outlets, and no sugary enhancements, according to the proposed regulations. “We want San Francisco to take the lead in the fight against obesity and diabetes,” said board president David Chiu. Asked by The Adobo Chronicles how far the city is willing to go in this healthy obsession, Chiu said: “This is just the beginning. If the two measures are approved by voters in November, we will go after cake shops and ice cream parlors next. We are very confident that with voter support, San Francisco can go totally sugar-free by 2020.”",2014-07-27T16:08:54-07:00,"Business, Food, Health & Medicine, Law Enforcement, Local News, Politics"
PHILIPPINE TOBACCO LAW PUT ON HOLD: GRAPHIC WARNING ON CIGARETTE PACKETS TOO GRAPHIC,https://adobochronicles.com/2014/08/07/philippine-tobacco-law-put-on-hold-graphic-warning-on-cigarette-packets-too-graphic/,"Manila, Philippines (The Adobo Chronicles) – A new law requiring that graphic warnings showing the harmful effects of smoking be placed on all cigarette packs sold in the Philippines has been put on hold. The reason: Filipinos consider the graphic photos too graphic. The new law, signed by President NoyNoy Aquino last July,  was supposed to be in effect this month, but it has been postponed until May of 2016, to the delight of the powerful tobacco-growing industry. The proposed graphic warnings feature gruesome photographs of the ill effects of smoking, including skin and throat cancer as well as emaciated bodies of smokers. Soon after the proposed graphic designs were made public, tobacco companies initiated a petition to put the new law on hold until less offensive, less repulsive and less nauseating photographs are used on cigarette packs.  The petition drew more than 1 Million signatures, prompting officials to suspend the law’s implementation. In an exclusive interview with The Adobo Chronicles, a spokesperson for the Inter-Agency Committee on Tobacco (IAC-T) said that the committee has decided to replace the graphic photos with a picture of President Aquino smoking a cigarette. “Because of the growing unpopularity of Aquino, having his photograph on cigarette packs would encourage smokers to quit while discouraging young kids from starting to smoke.” The new graphic warning on cigarette packs won’t be rolled out until May of 2016, just weeks before the president’s  six-year term as president comes to an end. “That way, there will be no conflict of interest or impropriety when Aquino receives compensation and royalty from the tobacco companies for the use of his photograph,” the spokesperson said. This will be the photo that will be used in the graphic warnings on cigarette packs:",2014-08-07T12:54:49-07:00,"Business, Economy, Health & Medicine, Human Interest, Law Enforcement, Politics"
U.S. FOOD AND DRUG ADMINISTRATION APPROVES NEW PILLS TO CURE SELFITIS,https://adobochronicles.com/2014/08/04/u-s-food-and-drug-administration-approves-new-pills-to-cure-selfitis/,"Washington, D.C. (The Adobo Chronicles) – The. U.S. Food and Drug Administration (FDA) today announced the approval of a new pill that would cure selfitis, the obsessive-compulsive urge to take photos of one’s self and posting them on social media. Recently, the American Psychiatric Association (APA) officially classified selfie-taking as a mental disorder with three levels of the disease: borderline, acute and chronic. The FDA announcement unveiled three color-coded pills that doctors can prescribe to their patients: green for borderline, blue for acute and red for chronic selfitis. In clinical trials conducted prior to the FDA approval, the pills showed an efficacy rate of plus or minus three percent. The new pills are similar to FDA-approved drugs that fall under the category of SSRI, or selective serotonin reuptake inhibitors, used to treat depression and anxiety. The new pills’ manufacturer, Actavis which recently acquired Forest Laboratories, said the new drug will be marketed under the brand name selpram . Forest Laboratories owns the brand name Celexa (citalopram) which is prescribed for depression. The FDA announcement came as a huge relief to selfie addicts, a population that has grown to  almost 1 Billion worldwide. Equally, Facebook and Instagram users will be spared from the agony of having to deal with their friends’ selfies all too frequently posted on their walls. Selpram will be available in the market starting this fall.",2014-08-04T05:32:52-07:00,"Health & Medicine, International, The Media"
HOT WATER BUCKET CHALLENGE LAUNCHED TO RAISE MONEY FOR SELFITIS CURE,https://adobochronicles.com/2014/08/14/hot-water-bucket-challenge-launched-to-raise-money-for-selfitis-cure/,"San Jose, California (The Adobo Chronicles) – By now, most people with Internet access are familiar with the ice bucket challenge intended to raise funds to help find a cure for Amyotrophic lateral sclerosis (ALS), often referred to as “Lou Gehrig’s Disease.”  ALS is  a progressive neurodegenerative disease that affects nerve cells in the brain and the spinal cord. Motor neurons reach from the brain to the spinal cord and from the spinal cord to the muscles throughout the body. The progressive degeneration of the motor neurons in ALS often leads to paralysis. The challenge involves people either dousing themselves with a bucket of ice and posting a video on social media, or making a  donation to the ALS cause.  Unfortunately, many people, including celebrities like Mark Zuckerberg and Martha Stewart chose to douse themselves with ice instead of making a donation.  While the challenge campaign has gone viral, donations were not at levels the campaign organizers had hoped for. In California, Governor Jerry Brown reminded people to consider the state’s water shortage before accepting the ice bucket challenge.  “They should just donate,” he said. Now, a similar campaign has been launched on the Internet to help raise funds to find a cure for selfitis. (Recently, the American Psychiatric Association officially declared the taking of selfie photos and posting them on the Internet a mental disorder ).  Instead of a bucket of ice, the selfitis challenge involves people dousing themselves with hot water, or making a donation.  Most people are choosing to donate. While no official numbers have been released by either the ALS or the Selfitis groups, there is great speculation that more funds have been raised by the hot water bucket challenge. Moral of the story: pick your challenge wisely.",2014-08-14T15:07:20-07:00,"Health & Medicine, Human Interest, International, The Media"
